image_path,en_caption,caption_es,caption_zh,caption_ur
/content/flickr30k_images/1690350208.jpg,"A group of indian people , one dressed in white and the other in red , are sitting on a rug , doing something with tea .","Un grupo de indios, uno vestido de blanco y el otro de rojo, están sentados en una alfombra, haciendo algo con el té.","一群印度人, 一身穿白衣,另一身穿红衣, 坐在地毯上,",اِن میں سے ایک سفید اور سرخ رنگ میں کپڑے پہنے ہوئے ہیں، اور چائے کے ساتھ کچھ کر رہے ہیں ۔
/content/flickr30k_images/1690926854.jpg,Two teammates from the USA team are jumping in the air to give high-fives while two teammates watch .,"Dos compañeros de equipo del equipo de EE.UU. están saltando al aire para dar los cinco altos, mientras que dos compañeros de equipo miran.","两名美国队友正在空中跳跃,",ڈائریکٹر ٹیم سے دو ٹیمز ہوا میں دوڑ رہے ہیں اور جب دو ٹیمز دیکھتے ہیں.
/content/flickr30k_images/1691038839.jpg,A kid in a blue and black hockey jersey has just scored a goal on a kid in a white and tan hockey jersey .,Un niño en un jersey de hockey azul y negro acaba de marcar un gol en un jersey de hockey blanco y bronceado.,身穿蓝黑色曲棍球衣的孩子 刚对身穿白色和棕色曲棍球衣的孩子进球,نیلے اور سیاہ رنگ کے ایک بچہ نے ایک سفید اور لاتعداد بچے کو ایک مقصد کا تجزیہ کیا ہے.
/content/flickr30k_images/1691573772.jpg,A woman wearing a pink sweater rides a bike with a car behind her .,Una mujer que lleva un suéter rosa monta una bicicleta con un coche detrás de ella.,"身穿粉红色毛衣的妇女骑着自行车,",اِس لئے اُس نے اُن سے کہا : ” مَیں اُن کی بات مانتا ہوں ۔ “
/content/flickr30k_images/1693115528.jpg,A woman sitting in a booth at a restaurant watching hockey on a flat screen TV .,Una mujer sentada en una cabina en un restaurante viendo hockey en una televisión de pantalla plana.,"一位坐在餐厅的摊位上, 坐在平板电视上看曲棍球的女子。",اُس نے کہا : ” مَیں اِس بات پر حیران ہوں کہ مَیں اُس کے ساتھ کیسے پیش آتا ہوں ۔ “
/content/flickr30k_images/1693120546.jpg,A young woman 's attention is fixed on a television screen in a sports bar .,La atención de una mujer joven se fija en una pantalla de televisión en un bar deportivo.,年轻妇女的注意力被固定在体育酒吧的电视屏幕上。,ایک نوجوان خاتون ٹی وی میں ٹیلی فون کی سیٹ پر منعقد کی جاتی ہے-
/content/flickr30k_images/16933558.jpg,Two boys performing what appears to be a kissing scene in lunch room .,Dos chicos interpretando lo que parece ser una escena de besos en el comedor.,两个男孩在午餐室表演一个吻吻场景。,دو لڑکے دوپہر کے کمرے میں کھانا پکانے کے منظر کا منظر دکھا رہے ہیں.
/content/flickr30k_images/1693733107.jpg,"Two people sit in handicapped seats , one touching her ear while the other touches her eyes .","Dos personas se sientan en asientos para discapacitados, una tocando su oreja mientras la otra toca sus ojos.","两人坐在残疾人座位上, 一人摸她的耳朵,",دو لوگ کندھوں پر بیٹھے ہوئے تھے، ایک آدمی اس کے کان سنکر اپنی آنکھوں سے اُسے چُھو لیتا تھا ۔
/content/flickr30k_images/1694114389.jpg,A man wearing a jacket and hat rides his bicycle among bright rays of sunshine that is streaming between an array of Autumn leafs .,Un hombre que lleva una chaqueta y sombrero monta su bicicleta entre los rayos brillantes de sol que está fluyendo entre una serie de hojas de otoño .,"身穿夹克和帽子的男人骑着自行车,",ایک آدمی کو اپنی سائیکل اور ٹوپیوں کی روشنی میں پہننا پڑتا ہے جو مختلف قسم کے پتے کے درمیان چلتی ہے ۔
/content/flickr30k_images/169450570.jpg,Six men sitting around a desk with computers while a woman dressed in a white suit looks through papers .,Seis hombres sentados alrededor de un escritorio con computadoras mientras una mujer vestida con un traje blanco mira a través de los papeles.,一名身穿白色西装的女子透过报纸看。,چھ مرد کمپیوٹر پر بیٹھے ہوئے ایک سفید رنگ کے کپڑے میں بیٹھے ہوئے ایک عورت کے پاس بیٹھے ہوئے نظر آتے ہیں ۔
/content/flickr30k_images/1694555858.jpg,An asian man wearing a business suit is sleeping on the subway or some other sort of public transportation .,Un asiático que lleva un traje de negocios está durmiendo en el metro o en algún otro tipo de transporte público.,身穿商业西装的亚洲人睡在地铁或其他公共交通工具上。,ایک شخص کاروباری کام کی جگہ پر سو رہا ہے یا کسی اَور قسم کی عوامی سواری پر سو رہا ہے ۔
/content/flickr30k_images/169490297.jpg,"A boy in a blue , yellow , and orange shirt holding his arms out from his sides .","Un niño con una camisa azul, amarilla y naranja sosteniendo sus brazos hacia fuera de sus lados.",一个穿蓝色 黄色 橙色衬衫的男孩 把手从两侧伸出来,ایک لڑکا نیلے ، زرد رنگ کا ہوتا ہے اور ناتجربہ‌کار قمیض اُس کی سرحدوں سے باہر اُس کا بازو پکڑتا ہے ۔
/content/flickr30k_images/169629403.jpg,A group of people wearing blue shirts stand outside in front of a tree .,Un grupo de personas que llevan camisas azules se paran afuera frente a un árbol.,一群穿着蓝衬衫的人站在树前。,لوگوں کا ایک گروہ درخت کے سامنے نیلے رنگ کے رنگوں کے باہر کھڑا ہے ۔
/content/flickr30k_images/16988097.jpg,"Man in dark business suit , sitting by a marble water fountain , wearing eyeglasses and talking on his cellphone with newspaper on his lap .","Hombre en traje de negocios oscuro, sentado junto a una fuente de agua de mármol, con gafas y hablando en su teléfono celular con el periódico en su regazo.","穿着深色商业西装, 坐在大理石水泉边, 戴着眼镜,",ایک آدمی اندھیرے کے کاروباری دَور میں ، کُل‌وقتی خدمت میں بیٹھے ہوئے پانی میں بیٹھے ہوئے اپنے موبائل فون پر بیٹھ کر اپنے کمرے میں اخبار پر بات‌چیت کرتا ہے ۔
/content/flickr30k_images/1698837338.jpg,A woman scantily dressed in a tribal green and blue costume dances in a parade while onlookers watch .,Una mujer escasamente vestida con un traje tribal verde y azul baila en un desfile mientras los espectadores miran.,"一名身穿绿色和蓝色部落装扮舞的女子在游行中很少穿戴,",ایک شادی‌شُدہ عورت ایک قبائلی سبز سبز اور نیلے رنگ میں رقص کرتی ہے ۔
/content/flickr30k_images/1698995792.jpg,"Several people are walking down a street , ignoring a mime in a turban , who appears to be sitting on something while on a cigarette break .","Varias personas están caminando por una calle , ignorando un mimo en un turbante , que parece estar sentado en algo mientras que en una pausa para fumar .","许多人在街上行走, 却无视头巾上的泥浆,",بہتیرے لوگ سگریٹ‌نوشی ترک کرنے کی عادت میں پڑ رہے ہیں ۔
/content/flickr30k_images/169959689.jpg,"In the desert on a cloudy day , a long camel caravan makes several curves away from the camera , the last camel passing a sign along side the trail .","En el desierto en un día nublado , una larga caravana de camellos hace varias curvas lejos de la cámara , el último camello pasando una señal a lo largo del sendero .","一只长长的骆驼大篷车距离摄像头有几条曲线, 最后一头骆驼在路边通过标志,",ایک لمبے قافلے میں ایک لمبے اُونٹ کا ذکر کِیا گیا ہے جو سٹیشنوں سے بہت دُور ہے ۔
/content/flickr30k_images/170007535.jpg,A man and a woman in wedding clothes in back of a limo with others of a wedding party,Un hombre y una mujer vestidos de novia en la parte posterior de una limusina con otros de una fiesta de boda,一男一女 穿着婚服 坐在豪华轿车后面 和婚礼派对的其他人在一起,شادی‌شُدہ جوڑے اور ایک شادی‌شُدہ جوڑے کے ساتھ ایک پُرتپاک مہمان کے ساتھ شادی کے لباس میں ایک مرد اور عورت
/content/flickr30k_images/1700282068.jpg,Two Harley-Davison police motorcycles park in a single parking space .,Dos Harley-Davison policía motocicletas parque en un solo espacio de estacionamiento.,两辆Harley -Davison警车 在一个停车位上停着,دو ہفتے کے آخر میں ایک ہی کمرے میں ایک ہی جگہ پر ایک ہوائی پارک کی پولیس.
/content/flickr30k_images/170100272.jpg,A small girl slides down a spiral slide at the playground .,Una niña pequeña se desliza por una diapositiva en espiral en el patio de recreo .,一个小女孩在操场滑下螺旋滑坡,ایک چھوٹی سی لڑکی کھیلوں میں ایک بڑی بڑی بڑی سکرین بچھاتی ہے ۔
/content/flickr30k_images/170258785.jpg,Two men working outside cleaning the street in their orange uniforms .,Dos hombres trabajando fuera limpiando la calle con sus uniformes naranjas.,两个人在外面打扫街道 穿着橙色制服,دو آدمی ان کے نایاب صفوں کی صفائی میں سڑک کو صاف کرنے کے لئے کام کرتے ہیں.
/content/flickr30k_images/170273913.jpg,"A smiling man in uniform stands on a cobblestone street , surrounded by grinning people in brightly-colored clothes .","Un hombre sonriente en uniforme se encuentra en una calle adoquinada, rodeado de gente sonriendo en ropa de colores brillantes.","一个穿着制服的笑脸男子站在一条可塑石街上,",ایک خطرناک آدمی ایک گلی گلی میں کھڑا ہے، جہاں لوگ کپڑے پہنے ہوئے ہیں.
/content/flickr30k_images/170292350.jpg,A baseball player in a red jersey throwing a ball at the pitchers mound .,Un jugador de béisbol en una camiseta roja lanzando una pelota a los lanzadores montículo .,一个穿红色球衣的棒球运动员 向投手投篮投球,ایک بیس‌بال کے کھلاڑی کو اِس ڈھیر میں ایک گیند پھینک دیا جاتا ہے ۔
/content/flickr30k_images/1703971772.jpg,Two girls on tricycles are riding around a concrete area that resembles part of a maze .,Dos chicas en triciclos están montando alrededor de una zona de hormigón que se asemeja a parte de un laberinto.,两个骑着三轮车的女孩 骑着一个混凝土区域 类似迷宫的一部分。,دو لڑکیاں ایک ایسے علاقے میں سوار ہوتی ہیں جو ایک بھول کا حصہ بن جاتی ہیں ۔
/content/flickr30k_images/170405864.jpg,The South American dancer is with a small boy during Carnival ' .,La bailarina sudamericana está con un niño pequeño durante el Carnaval.,"在嘉年华期间,南美舞者与一个小男孩在一起。",جنوبی امریکہ میں 'ٹی' کے دوران ایک چھوٹا لڑکے کے ساتھ ہے.
/content/flickr30k_images/170473787.jpg,A man in military camouflage is working a shepherd type dog in a grassy area while being observed by others in a parking lot in uniform .,Un hombre en camuflaje militar está trabajando un perro tipo pastor en una zona herbosa mientras son observados por otros en un estacionamiento en uniforme.,"一名身穿军事迷彩服的男子在草地地区工作一只牧羊犬,其他人在停车场看到他时身着制服。",فوج میں ایک آدمی ایک چرواہے کے علاقے میں کام کر رہا ہے جبکہ دیگر کو سخت مقابلہ میں دیکھا جا رہا ہے ۔
/content/flickr30k_images/170525064.jpg,Two men dressed in blue uniforms wearing headphones are standing with their arms behind their back while a man dressed in a brown camouflage uniform with a leashed dog looks over his right shoulder at several parked vehicles .,"Dos hombres vestidos con uniformes azules con auriculares están de pie con sus brazos detrás de la espalda, mientras que un hombre vestido con un uniforme de camuflaje marrón con un perro atado mira por encima de su hombro derecho a varios vehículos estacionados.","身着蓝制服、戴耳机的两人手站在背后, 身着棕色迷彩服、带皮带狗的男子在右肩对着几辆停着的汽车看。",نیلے رنگ کے کپڑے پہنے ہوئے دو آدمی اپنے بازوؤں کے پیچھے کھڑے ہیں جبکہ ایک رنگ کے کپڑے میں ایک آدمی کتے کے ساتھ کتے کا کتا ہوتا ہے ۔
/content/flickr30k_images/170525554.jpg,Active photographers are watching and snapping photos at a noisy outdoor event .,Los fotógrafos activos están viendo y tomando fotos en un evento ruidoso al aire libre.,活跃的摄影师在户外吵闹的活动中观看和拍摄照片。,صارفین ایک خطرناک واقعہ پر تصاویر دیکھ رہے ہیں.
/content/flickr30k_images/170540666.jpg,Two people in dark jogging suits walk with a group of participants in the Race For The Cure .,Dos personas en trajes de jogging oscuro caminan con un grupo de participantes en la Carrera por la Cura.,"两人穿着黑暗慢跑西装,",اِن میں سے دو لوگ اندھیرے میں تیرتے ہیں اور اِن میں سے ایک کا نام‌ونشان مٹانے کی کوشش کرتے ہیں ۔
/content/flickr30k_images/170541259.jpg,"A large crowd of people are walking for the cure on a gray , overcast day with a blue car heading in the opposite direction .","Una gran multitud de personas están caminando por la cura en un día gris, nublado con un coche azul en la dirección opuesta.","一大群人在灰色的一天步行寻找治愈方法, 一辆蓝色的汽车朝相反方向行驶,",لوگوں کی بڑی بڑی بِھیڑ سفید اور مخالف سمت میں ایک نیلی کار کے ذریعے شفا کیلئے چل رہی ہے ۔
/content/flickr30k_images/170541548.jpg,A group of people participate in the walk to support breast cancer .,Un grupo de personas participan en la caminata para apoyar el cáncer de mama .,一群人参加了支持乳腺癌的步行活动。,لوگوں کا ایک گروپ کینسر کی حمایت کرنے میں حصہ لیتا ہے ۔
/content/flickr30k_images/170547828.jpg,an elderly man checking a fishing net in a small boat on the beach .,un anciano revisando una red de pesca en un pequeño barco en la playa.,一个老人在海滩上的小船上 检查渔网,ایک عمررسیدہ شخص ساحل پر ایک چھوٹی کشتی میں مچھلیاں پکڑنے کا فیصلہ کرتا ہے ۔
/content/flickr30k_images/170550385.jpg,Four men in fatigues ride across a dry field on the back of a John Deere Gator while a woman sits at the wheel .,Cuatro hombres en fatigas cabalgan a través de un campo seco en la parte posterior de un John Deere Gator mientras una mujer se sienta al volante.,"四名身穿迷彩服的男人骑着一辆约翰·迪尔·盖特的背面穿过干燥的田地,",جب ایک عورت جھولے پر بیٹھی ہے تو چار مرد خشکی میں سفر کرتے ہوئے خشکی سے گزرتے ہیں ۔
/content/flickr30k_images/170614554.jpg,A group of young children wearing backpacks are gathered together and watching a woman in brown shorts and a white t-shirt .,Un grupo de niños pequeños que llevan mochilas se reúnen y observan a una mujer en pantalones cortos marrones y una camiseta blanca .,"一群身着背包的幼儿聚集一堂,",چھوٹے بچوں کے ایک گروپ کو واپس پہن کر سیاہ رنگوں میں ایک عورت کو اکٹھا کِیا جاتا ہے اور ایک سفید ٹی-بی -.
/content/flickr30k_images/170701864.jpg,A group of people is in a station house where Thomas the Tank Engine is in front of them .,Un grupo de personas está en una casa de la estación donde Thomas el Tank Engine está en frente de ellos.,一群人在一栋车站里 托马斯坦克引擎就在他们前面,لوگوں کا ایک گروپ ایک گھر میں رہتا ہے جہاں تھامس روکی ان کے سامنے ہے.
/content/flickr30k_images/170704395.jpg,A smiling man carrying a toddler squats down in front of a train .,Un hombre sonriente que lleva a un niño se agacha delante de un tren.,一个带着小孩的笑脸男人 蹲在火车前面,اِس کے علاوہ ، اُس نے کہا : ” اَے [ یہوواہ ] !
/content/flickr30k_images/170717653.jpg,"Only the letters "" AND "" are clearly visible as the little boy in the red shirt leans out the window below .","Sólo las letras ""Y"" son claramente visibles cuando el niño en la camisa roja se inclina por la ventana de abajo.","只有字母 "" AND "" 明显可见,因为穿红衬衫的小男孩从下面的窗户走出来。","صرف حرف اور ""اور"" واضح طور پر نظر انداز کئے گئے ہیں وہ بچے جو سرخ چہرے میں سرخ چہرے کی جانب سے ملتا هے"
/content/flickr30k_images/170719224.jpg,A woman in a peach colored shirt walks past a train .,Una mujer con una camisa color melocotón pasa junto a un tren.,穿桃色衬衫的女人走过火车,ایک عورت اپنے چہرے کے نشان سے آگے چلتی ہے
/content/flickr30k_images/170737141.jpg,Woman pushes her two young boys both in red in stroller by the train .,La mujer empuja a sus dos chicos jóvenes en rojo en cochecito junto al tren.,女性在火车旁的婴儿车里 推着两个男孩穿红色衣服,ٹرین کے ذریعے اپنے دو نوجوان لڑکوں کو سُرخ رنگ میں سُرخ رنگ دیا جاتا ہے ۔
/content/flickr30k_images/170876266.jpg,"Three dark complected ladies sitting on a bench in front of a yellow ceramic tiled wall , with the name "" Jane "" on the wall or superimposed onto the image above them .","Tres damas oscuras completas sentadas en un banco frente a una pared de cerámica amarilla con azulejos, con el nombre de ""Jane"" en la pared o superpuestas a la imagen sobre ellos.","三名深色相容的女士坐在黄色陶瓷砖墙前的长椅上,墙上写着 "" Jane "" 的名字,或加在他们上面的图像上。","تین سیاہ اندھیرے میں خواتین ایک زرد دیوار کے سامنے بیٹھے ہوئے تھے، نام کا نام "" جین"" ہے، ان سے اوپر کی تصویر پر "" یا سپر-"
/content/flickr30k_images/1708957026.jpg,A woman in a pink jacket is walking past a display window with a red dress in an urban setting .,Una mujer en una chaqueta rosa está caminando más allá de una ventana de exhibición con un vestido rojo en un entorno urbano.,"穿着粉红色夹克的女人正走过一个露台窗口,",جنگلی جانوروں کی ایک چھوٹی سی کھڑکی میں ایک لال رنگ کا لباس پہن کر چل رہا ہے ۔
/content/flickr30k_images/170947689.jpg,Woman sitting in the grass under a tree overlooking a field of grass and holding a large pad of white paper .,Mujer sentada en la hierba bajo un árbol con vistas a un campo de hierba y sosteniendo una gran almohadilla de papel blanco.,"坐在草地上的女人,坐在树下,俯瞰着一片草地,拿着一大片白纸。",ایک درخت کے نیچے بیٹھی عورت نے گھاس کے کھیت میں بیٹھے ہوئے سفید کاغذ کو تھامے ہوئے دیکھا ۔
/content/flickr30k_images/17095593.jpg,Two maintenance workers paint a bench outdoors .,Dos trabajadores de mantenimiento pintan un banco al aire libre.,两名维修工人在户外油漆长凳。,دو مزدوروں نے ایک صاف‌ستھرا گھر سے باہر ایک شاندار منظر پیش کِیا ۔
/content/flickr30k_images/1710765330.jpg,Two women wearing medical scrubs sit side-by-side at a bus stop .,Dos mujeres con bata médica se sientan de lado a lado en una parada de autobús.,两名身着医疗洗涤剂的妇女坐在公共汽车站的旁边。,دو عورتوں کو ایک بس میں بند ایک جگہ پر بیٹھے ہوئے تھے.
/content/flickr30k_images/171132928.jpg,A man in a purple shirt is about to talk to a man in a white shirt with suspenders .,Un hombre con camisa púrpura está a punto de hablar con un hombre con camisa blanca con tirantes.,穿紫色衬衫的男人要和穿白衬衫的穿短裤的男人谈话,ایک ایسا شخص جو یسوع کے چہرے پر پیچھے سے چل رہا ہے ، اُس نے کہا : ” اگر تُو میرے پاس لوٹ جائے تو مَیں تجھے جواب دوں گا کہ مَیں تجھے کیوں نہ دوں ؟ “
/content/flickr30k_images/171133671.jpg,"An older man stands in a white tank top and blue jeans , holding something to smooth down concrete .","Un hombre mayor se encuentra en una camiseta de tanque blanco y pantalones vaqueros azules, sosteniendo algo para suavizar el hormigón.","一名年长男子站在白色坦克的顶部和蓝色牛仔裤上,",ایک عمررسیدہ آدمی سفید اور نیلے رنگ کے تختے پر کھڑا ہوتا ہے ۔
/content/flickr30k_images/171134073.jpg,A Mexican man going to dig up the dirt for plants in the field .,Un mexicano va a desenterrar la tierra para las plantas en el campo.,一个墨西哥人要去挖土 在田野植物。,ایک میکسیکو آدمی میدان میں پودوں کے لئے مٹی کی تلاش میں جا رہا ہے.
/content/flickr30k_images/171211612.jpg,"An underwater photographer swims under the beautiful sea , yet above the white sand in the clear water with a large camera as she takes photo 's from underneath the water .","Una fotógrafa submarina nada bajo el hermoso mar, pero sobre la arena blanca en el agua clara con una gran cámara mientras toma fotos de debajo del agua.","水下摄影师在美丽的海洋下游, 却在清水中的白色沙子上方,",سمندر کی خوبصورت ریت میں تیرتے ہوئے دریا میں تیرتے ہیں مگر سفید ریت میں پانی کے نیچے سے اُس نے ایک بہت بڑی کمپنی لی ہے جسے وہ پانی کے نیچے سے نکال لیتی ہے ۔
/content/flickr30k_images/1713248047.jpg,"A brown dog , a black and white dog , and a black dog are all standing in a field .","Un perro marrón, un perro blanco y negro, y un perro negro están todos de pie en un campo.",棕色狗 黑白狗 黑狗 黑狗 都站在田里,ایک سفید کتا کتا ، سفید اور سفید کتا کتا اور ایک میدان میں کھڑے ہوتے ہیں ۔
/content/flickr30k_images/1713248099.jpg,"A brown dog , a black dog and a black and white dog are in a grassy field","Un perro marrón, un perro negro y un perro blanco y negro están en un campo de hierba",棕色狗、黑黑狗、黑白黑狗 都在草地里,کتا کتا کتا ، ایک سفید کتا اور سفید کتا گھاس گھاس کے کھیت میں ہیں
/content/flickr30k_images/171397599.jpg,Several people are standing holing on yellow bars while others are holding nothing .,"Varias personas están de pie en las barras amarillas, mientras que otros no tienen nada.","有些人站在黄色的酒吧上,",کئی لوگ زرد رنگوں پر کھڑے ہیں جبکہ دیگر کچھ نہیں روک رہے ہیں.
/content/flickr30k_images/1714316707.jpg,Child standing in a snowy landscape pulling down a snow-covered tree branch .,Niño de pie en un paisaje nevado tirando de una rama de árbol cubierto de nieve.,孩子站在雪地的风景中 拉下一片雪覆盖的树枝,برف کے گھنے علاقے میں بچے ایک برف‌باری درخت کے نیچے پھیل رہے ہیں ۔
/content/flickr30k_images/1714754988.jpg,A boy in a colorful hat and red shirt holding a green seed at the beach .,Un niño con un colorido sombrero y camisa roja sosteniendo una semilla verde en la playa.,一个戴着多彩帽子和红衬衫的男孩 在海滩上拿着绿色种子,ایک لڑکا سبز ٹوپی اور سرخ چہرے کو ساحل پر سبز بیج لیکر جاتا ہے ۔
/content/flickr30k_images/171486070.jpg,"The drunk man in the gray shirt is attempting to drill into a keg of beer , while another keg awaits .","El hombre borracho en la camisa gris está tratando de perforar en un barril de cerveza, mientras que otro barril espera.","穿着灰色衬衫的醉汉正试图钻进一桶啤酒,",سفید چہرے میں نشے والا شخص اِس بات کی کوشش کر رہا ہے کہ اُس کے چہرے پر اُتر آئے اور کسی اَور چیز کی منتظر رہے ۔
/content/flickr30k_images/171488318.jpg,A dog walking along a cracked and ashen surface .,Un perro caminando a lo largo de una superficie agrietada y asén.,一只狗沿着破碎的灰烬表面行走,کتے کی طرح اُس کا کتا بھی اِس کی سطح کے مطابق چل رہا تھا ۔
/content/flickr30k_images/1714937792.jpg,Four young men and three young women playing a card game at a table .,Cuatro hombres jóvenes y tres mujeres jóvenes jugando un juego de cartas en una mesa.,4名男青年和3名女青年在桌边玩牌。,چار نوجوان اور تین نوجوان لڑکیاں ایک میز پر کارڈ ڈالتے ہیں ۔
/content/flickr30k_images/1716077525.jpg,"A man in glasses , a t-shirt and shorts stands in a kitchen and cuts a tomato on top of a cutting board that rests on a kitchen table with a green tablecloth .","Un hombre en gafas , una camiseta y pantalones cortos se para en una cocina y corta un tomate en la parte superior de una tabla de cortar que se apoya en una mesa de cocina con un mantel verde .","一个戴眼镜的男人、一件T恤衫和短裤站在厨房的厨房里,",باورچی خانے میں ایک شخص، باورچی خانے میں ایک خالی برتن میں کھڑا ہوتا ہے اور اس کے اوپر ایک بورڈ کے اُوپر ایک برتن پر ڈال دیا جاتا ہے جو ایک سبز میز پر میز پر میز کے ساتھ میز کی میز پر رکھ سکتا ہے.
/content/flickr30k_images/171614657.jpg,Barefooted children walk on a dirt road while carrying plastic bags of produce .,Los niños descalzos caminan por un camino de tierra mientras llevan bolsas de plástico de productos.,"赤脚儿童在泥土路上行走,同时携带塑料袋。",اِس کے نتیجے میں اُن کے بچے پلاسٹک کے بدلے پلاسٹک کے بیگ اُٹھاتے ہیں ۔
/content/flickr30k_images/1716219111.jpg,A woman working on a large machine which she appears to be using to make a blanket of some sort .,Una mujer trabajando en una máquina grande que parece estar usando para hacer una manta de algún tipo.,一个在一台大型机器上工作的女人 她似乎用这个机器做毯子,ایک عورت ایک بڑی مشین پر کام کرتی ہے جو اُسے بعض قسم کی چمک رکھنے کیلئے استعمال کرتی ہے ۔
/content/flickr30k_images/1716445442.jpg,A person in a green jacket and black pants lifts a rock .,Una persona con chaqueta verde y pantalones negros levanta una roca.,穿着绿色夹克和黑裤子的人举起石头,ایک شخص ہرے رنگ میں سیاہ چٹانوں میں گِر جاتا ہے ۔
/content/flickr30k_images/1717077532.jpg,"A young woman and older woman wear traditional saris as they spin textiles , three people are pictured at only the waists , and wear modern clothes .","Una mujer joven y una mujer mayor usan saris tradicionales como hilar textiles, tres personas se representan en sólo las cinturas, y llevar ropa moderna.","一位年轻女性和年长女性穿着传统纱丽,",ایک نوجوان عورت اور عمررسیدہ عورت کا روایتی لباس پہننا ، تین لوگ صرف کپڑوں کی طرف اشارہ کرتے ہیں اور جدید کپڑے پہنتے ہیں ۔
/content/flickr30k_images/1718184338.jpg,A couple of people are standing and the person in the red coat is pointing at the body of water .,Un par de personas están de pie y la persona en el abrigo rojo está apuntando al cuerpo de agua .,身着红色大衣的人指着水体。,لوگوں میں سے ایک جوڑا کھڑے ہیں اور سُرخ رنگ کے رنگ میں موجود شخص پانی کے جسم کی طرف اشارہ کرتا ہے ۔
/content/flickr30k_images/171822522.jpg,A young boy in a green shirt and blue cap is kicking a soccer ball .,Un joven con camisa verde y gorra azul está pateando una pelota de fútbol.,一个穿绿色衬衫和蓝帽子的男孩踢足球,ایک نوجوان سبز چہرے اور نیلے رنگ کے نُور میں ہوتا ہے ۔
/content/flickr30k_images/17185253.jpg,Here are some elderly people sitting on the bench in the park .,Aquí están algunas personas mayores sentadas en el banco en el parque.,有些老人坐在公园的长椅上。,یہاں کچھ عمررسیدہ لوگ پارک میں گلی‌کوچوں میں بیٹھے ہوئے ہیں ۔
/content/flickr30k_images/17186135.jpg,a man with long hair pulled into a ponytail and thick framed black glasses stands at a stove stirring a pot of boiling water .,un hombre con el pelo largo tirado en una cola de caballo y gruesos vasos negros enmarcados se para en una estufa revolviendo una olla de agua hirviendo.,"一个长头发的男人被拉进马尾辫, 厚厚的黑眼镜站在炉子上,",کافی عرصے سے ایک شخص نے ایک لوہے کے درخت سے جڑے ہوئے سیاہ رنگ کے ایک برتن میں لپٹے ہوئے ایک آدمی کو گرم پانی کی طرح نظر آتا ہے ۔
/content/flickr30k_images/1720302155.jpg,"A man wearing a white t-shirt and khaki pants with a tape measure is repairing shingles on a roof , surrounded by tools .","Un hombre que lleva una camiseta blanca y pantalones caqui con una cinta de medida está reparando tejas en un techo, rodeado de herramientas.","身穿白色T恤衫和卡其裤,",ایک آدمی ایک سفید پلیٹ کے ساتھ ایک سفید پلیٹ کی سطح پر کیل کی مرمت کر رہا ہے، آلات کی مدد سے،
/content/flickr30k_images/1720431026.jpg,There are construction workers on the corner of Hemlock and one is walking away .,Hay trabajadores de la construcción en la esquina de Hemlock y uno se está alejando.,"Hemlock街角有建筑工人,",اِن میں سے ایک چل رہا ہے ۔
/content/flickr30k_images/1720835468.jpg,The man in a peach-colored shirt is carrying items on a huge cart .,El hombre en una camisa de color melocotón está llevando artículos en un carrito enorme.,穿桃色衬衫的男人 拿着一件大车的东西,ایک صف لائن میں آدمی ایک بہت بڑی سی چیزیں اٹھا رہا ہے.
/content/flickr30k_images/172092461.jpg,A man wakeboards in a red vest and smiles for the camera .,Un hombre wakeboards en un chaleco rojo y sonríe para la cámara.,男人穿红背心的守夜板 和对镜头的微笑,ایک آدمی لال رنگ کے سامان میں گِر گیا اور روبوٹس کے لئے آواز بلند کی گئی ۔
/content/flickr30k_images/172092464.jpg,A young man is wakeboarding on a body of water .,Un joven está haciendo wakeboard en un cuerpo de agua.,年轻男人在水上守夜,ایک نوجوان پانی کے ایک جسم پر قبضہ کر رہا ہے ۔
/content/flickr30k_images/172097782.jpg,A man wearing a red life jacket is holding a purple rope while waterskiing .,Un hombre que lleva un chaleco salvavidas rojo está sosteniendo una cuerda púrpura mientras esquí acuático .,身穿红色救生衣的人 拿着紫色绳子在水上滑水,ایک سُرخ رنگ کا کپڑا پہننے والا ایک لال سا لوہے کو اُڑا کر پانی میں تبدیل کر دیتا ہے ۔
/content/flickr30k_images/172097783.jpg,A young man dressed in blue swimming trunks and a red life jacket waterskiing in a blue lake .,Un joven vestido con baúles azules y un chaleco salvavidas rojo esquiando en un lago azul.,身穿蓝泳裤的年轻人 穿着红色救生衣 在蓝湖里游水,نیلے رنگ کے ایک نوجوان آدمی کی ٹانگیں گِر جاتی ہیں اور نیلے نیلے جھیل میں زندگی کا پانی بہاتا ہے ۔
/content/flickr30k_images/1721637099.jpg,A brown-haired boy is laughing with his eyese clothes while lying on a pile of clothes .,Un chico moreno se ríe con su ropa de ojos mientras está acostado sobre un montón de ropa.,"一名棕色头发男孩躺在一堆衣服上时,",ایک لال بچہ کپڑے کے ڈھیر پر لپیٹ رہا ہے کپڑے کے ڈھیر پر مذاق کر رہا ہے.
